section;entree;nature;sous_entree;traduction_ewe
L;;;un fleuve;di tsa le tosisi to
L;longtemps;adv;;hoho, didie, dzidzie kakâka, vvQ, wel, da
L;longueur;f;;didime, dzidzime
L;loquet;m;;adugbo
L;lorgnon;m;;tsitsi, gankui
L;lors;adv;;le geyigi ma me
L;lot;m;;akpa, gome, loterie î hodada
L;lotion;f;;tsilele
L;louange;f;;kaîukaîu
L;louer;vt;;kaîu ame, do vivi de ame hu
L;louer;vt;;ge nu na ame, da nu na ame
L;loup;m;;amegâhi, gbetee, agbotoe
L;loyer;m;;gege, liodzo
L;lucidité;f;;tamekoko
L;lucifer;m;;abosam, lusiîa
L;lucre;m;;vi, vide
L;lubrification;f;;amisisi
L;lubrifier;vt;;(de) si ami de nu nu
L;lueur;f;;keklê
L;lumière;f;;kekeli, keli, dzo
L;lundi;m;;dzoda
L;lune;f;;gleti, dzlnu
L;lustration;f;;nutikoklo
L;lustre;m;;îè atô gî
L;lustre;m;;keklê, dzodada
L;luth;m;;dzè
L;lutteur;m;;vvlila, kodala, kametela, avuwola
L;luxe;m;;kesinonu, atsyô
L;lycée;m;;sukugâ
M;lynx;m;;gbôe
M;macaque;m;;fie
M;macaroni;m;;dokakplê
M;mâcher;vt;;du nu, kuko nu, da tso nu
M;machiner;vt;;do tame
M;machiniste;m;;mônudowola, môdzikpola
M;;;inférieure;anyigbeglâ
M;;;supérieure;dzigbeglâ
M;maçon;m;;glidola, kpedola
M;maçonner;vt;;do gli, do kpe
M;maculer;vt;;îo di nu
M;madame;f;;aîeno
M;madrier;m;;vvuîo titri
M;magasin;m;;îiase, nudzradoîe, agbaho
M;magasinier;m;;îiaseto
M;mage;m;;nunyala, les trois Rois-nunyala etô alo fia etô
M;magicien;m;;afakâla, dzosala, adzeto
M;magistrat;m;;dumegâ, fiahawo
M;magistrature;f;;dume dzidudu
M;magnanimité;f;;luwogâtonyenye
M;magnat;m;;dumegâ
M;magnifier;vt;;kafu nu, do nu de dzi
M;magot;m;;fie
M;mahométan;m;;alufa, mahomedto
M;mai;m;;mai, (gleti atôlia)
M;maigreur;f;;kudidi, kadidi
M;maille;f;;asabu fe nku
M;mailler;vt;;lô nu
M;maillet;m;;atikpo
M;main;f;;asi, alo
M;maintenant;adv;;fifia, fifi la, azo, fifi
M;maintenir;vt;;dzra nu do
M;maintien;m;;dokuilele
M;maire;m;;dumegâ
M;maïs;m;;bli, kpeli
M;maison;f;;ho, aïe
M;;;à étages;dziîoho, sa, dzisasrâ
M;;;mortuaire;yohome, fuhome
M;;;fétiche;trôho
M;maisonnette;f;;hovi
M;maître;m;;afeto, amegâ, nufiala
M;petit-maître;m;;atsyôdola
M;;;d'école;nufiala
M;;;autel;altaro gâ
M;maîtresse;f;;aîeno, nyagâ
M;maîtrise;f;;gâdudu, afetodudu
M;maîtriser;vt;;du nu dzi, do kpo de ame dzi
M;majesté;f;;gânyenye, fianyenye. Vocabulaire maj — mal majestueux a fiatoe, gâ
M;major;m;;asrafowo famegâ
M;mal;m;;busu, nuvô, fukpekpe, do, nuwoame
M;;;du pays;modzaka
M;malade;m;;+ a dono, doléla
M;maladie;f;;do, dolélé, lâmegbegblê
M;;;incurable;agbenodo, agbemedo
M;;;épidémique;hamedolélé
M;;;contagieuse;do dedeamenu, do hoho
M;;;mortelle;kudo
M;;;imaginaire;gudo, anyrâdo
M;maladresse;f;;akafofcy, aka, maladroit a îoaka, klanyâ
M;malaise;m;;kpokpo, lâmegbegblê
M;malaria;f;;asrâ, nudza, gedza
M;malchance;f;;busu, ha, aka
M;mâle;m;;atsti, wonutsu
M;malédiction;f;;f if ode, amekudodo
M;maléfice;m;;adzewowo, dzoduame
M;malentendu;m;;gomemasemase
M;malfaiteur;m;;vôwola
M;malgré;pr;;to egbo, gake hâ
M;malheur;m;;dzogbevôe, baiawu, nuwoame, busu
M;malin;m;;ayedzela, adarïudzela
M;malmener;vt;;sê nuta le ame nu
M;malpropre;m;;fewola, dime, malpropreté î madzarnadza
M;maltraiter;vt;;wo nu ame, wo îu le ame, wo anyi-ra le ame nu
M;malversation;f;;apasa, didri
M;mamelon;m;;any i kpo
M;manche;f;;awubo
M;manche;m;;asilefe, asidoîe
M;manchette;f;;alonukola
M;manchot;m;;abodekato
M;mandat;m;;dodo, sedede
M;mandement;m;;sedede, episkopo îe agbalë
M;;;de carême;episkopo îe agbalê le nublagi
M;mander;vt;;gblo nu îia
M;;;q.;yo ame ve
M;mangeoire;m;;lânududaka
M;manger;vt;;du nu
M;;;en glouton;du nu gabugabu, do atsi
M;mangue;f;;mango
M;manguier;m;;mangoti
M;manie;f;;bometsitsi, wowome
M;maniaque;m;;tsukuno
M;maniement;m;;nutidowowo
M;manier;vt;;wo nu nuti do
M;manifestation;f;;nudede fia
M;manifester;vt;;de nu fia, de gbe îâ
M;manipulation;f;;nunudowowo
M;manioc;m;;agbeli, kute, atite
M;manipuler;vt;;wo dp le nu nu
M;manivelle;f;;asilefe
M;manne;f;;abahe, abaka
M;manne;f;;manna, abolo tso dziîo
M;manœvre;f;;dpwowo, — m
M;manoir;m;;ho gâ, mô
M;manque;f;;ziâ, hiâ, hiahiâ, ziaziâ, ziâtuitu, anyi-mawomawo
M;manquement;m;;vodada
M;manquer;vt;;do kpo, gu, glo, kpoto
M;;;le but;da fu anyi, da dagbô, da dze fu
M;;;de qc.;nu le ame ziâm, nu ziâ ame
M;;;le bon chemin;bu mo
M;mansuétude;f;;domenyonyo
M;manteau;m;;awu wlayâ
M;manufacture;f;;asinudo
M;manuscrit;m;;nu nonlp, asinunonlô
M;mappemonde;f;;anyigbatata
M;marais;m;;tsi, tsinyigba, tsime, agbi
M;marauder;vt;;da adzo
M;maraudeur;m;;adzodala
M;marbre;m;;kpe hoasi ade
M;marchand;m;;asitsala, asiîlela
M;marchander;vt;;do asi, nyi asi
M;marchandise;f;;asitsanu, asimenu
M;marché;m;;asime, asi, asito, ablome
M;marche-pied;m;;afodofe
M;;;lentement;zo dododo
M;;;à reculons;zo gbugbo de megbe
M;;;à quatre pattes;zo le godzoe me, zo le afo ene dzi
M;;;par groupes;zo hamehame
M;mardi;m;;brada
M;mare;f;;ba, — tsihaha, tsife
M;marécage;m;;tsi, tsinyigba, tsime, agbi
M;maréchal;m;;fianume
M;marée;f;;îumiemie kple dodo, îudogi, fumiegi
M;;;montante;fudodo, tsi dodo
M;;;basse;fumiemie
M;marge;f;;to, nu, koto, kogo
M;mari;m;;srô, srôriutsu
M;manage;m;;srôdede, asidede, srôkpekpe, aloiélê
M;marier;vt;;de srô na ame, tso nyonu na atsu
M;marin;m;;kahela, fudzizola, îutsola, funugbeyila
M;marmiton;m;;nudalagbovi, kûkùvi
M;marquer;vt;;de dzesi nù, le to de nu nu
M;marquis;m;;amegâ, bùbume
M;mars;m;;mars, (gléti etôlia)
M;marsouin;m;;hotsukli, hotsukpli
M;marteau;m;;zu, hamble
M;marteler;vt;;da hamble, da zu, te nu
M;martinet;m;;zu
M;martyr;m;;hosetakukula, martiro
M;martyre;m;;hosetaku
M;martyriser;vt;;wu ame de hose ta
M;masque;m;;amemo, kakabotobi
M;massacre;m;;amewuwu
M;massacrer;m;;wu ame fû
M;massacreur;m;;amewula
M;massage;m;;lele de ame nu
M;masse;f;;ko, agbososo
M;masser;vt;;li ko, îo nu fu
M;massif;m;;to
M;massue;f;;kpo, wudu, kpagâ
M;mastic;m;;nutreba, nutrenu, kpoti
M;mastiquer;vt;;tre nu kple kpoti
M;mât;m;;wumeti
M;matelas;m;;aba, tsitse, beli, atsatsa
M;matelot;m;;kahela
M;maternité;f;;nonyenye, danyenye
M;matière;f;;nuwonu
M;matin;m;;ndi
M;mâtin;m;;avugâ si dzoa aïe nu
M;matinée;f;;ndi
M;matou;m;;adaditsu
M;matricule;f;;nkogbalê
M;matricide;m;;dadawula
M;matrone;f;;aîeno
M;maturité;f;;didi
M;maudire;vt;;îo fi de ame, do dinu na ame
M;mausolée;m;;yododzikpe
M;maximum;m;;nusi sogbo wu
M;mécanique;f;;mô, adanuwowo
M;mécanicien;m;;adanuwola
M;méchanceté;f;;vovôdi, gbegblê, vlonyenye
M;méchamment;adv;;tamevôtoe
M;mèche;f;;dovu, akadime dovu
M;méconnaître;vt;;gbe ame, së nu le ame nu
M;mécontentement;m;;numadzemadze
M;matériel;m;;| nusiwo wotsona woa nui
M;médecin;m;;atikewoïa, doyola, dokita
M;médiateur;f;;avulela, nyahola de ame ta (nu)
M;médiation;f;;avulele, nyahoho, de ame ta
M;médicament;m;;atike
M;médire;vt;;gblo amade îe vodada na ame bubu, lî ame nu
M;méditer;vt;;bu nu nuti, de nugblê nu nu. Méditerranée î Dodomeîu
M;mefaft;m;;nuvôdiwowo, gudodo
M;mélancolie;f;;nuhaha, konyifafa
M;mélange;m;;nutsakatsaka
M;mélanger;vt;;toto, tsaka, îoto nu, to, dzro nu
M;;;du vin et de Peau;to tsi aha, dzro aha kple tsi
M;;;des liquides;dzro, gblo nu
M;mêlée;f;;avu, awakpekpe
M;mêler;vt;;toto, tsaka, baka, dzaba
M;mélodie;f;;hagbedidi
M;melon;m;;adiba, adzamatre
M;membrane;f;;fi
M;membre;m;;nutinu, nuttilânunu
M;mémoire;f;;nkudodo, nkulélé de nu dzi
M;mémorial;m;;hena nkudodo nu dzi
M;menacer;vt;;do nodzi na ame
M;ménage;m;;honuvido, afedzikpokpo
M;ménagement;m;;folele, nudododo
M;ménager;vt;;le fo na nu, do nu do
M;ménagerie;f;;lâwoadâkpokplo
M;mendiant;m;;nubiala, ame dahe
M;mendicité;f;;nubiabia
M;mendier;vt;;bia nu
M;mener;vt;;kplo ame do, no ngo na nu, tro nu
M;;;dehors;kplo ame do go
M;;;en prison;kplo ame yi gaho me
M;;;une vie chrétienne;no agbe abe kristoto nyui ene
M;;;un grand train;du gâ
M;;;grand bruit;wo hô
M;;;une;affaire à bonne fin do nu, fie asi, wu nu nu
M;meneur;m;;kplola, aglâdzelawo kplola
M;méningite;f;;foamevtfui
M;mensonge;m;;awatsokaka, numevivi, adzedada
M;menstruation;f;;gletikpokpo, gbelele, alonene, gbo-totsitsi
M;menteur;m;;avtfatsokala, numevivila, venyila, adze-dala
M;mention;f;;yoyo, dudodo, nkudodo
M;mentionner;vt;;bo nu di, fo nu le nu nu
M;menton;m;;glâ> aiiyigbeglâ
M;;;bois;nake
M;menuisier;m;;atikpala, kapinta
M;mépris;m;;vlododo, alomedede
M;mépriser;vt;;do vlo ame, de alome le ame nu
M;;;atlantique;atsiaîu
M;merci;m;;akpedada
M;mercredi;m;;kudagbe
M;;;en;couche vino
M;méridienne;f;;ridolô
M;mériter;vt;;dzena
M;;;une punition;dzena tohehe
M;merle;m;;hevi ade
M;merveille;f;;nukunu, nukunuwowo
M;mésange;m;;hevi ade
M;message;m;;gbedeasi, dogbe, dodo, dododo
M;messager;m;;amedodo, dotsok, dudola, atikplotg
M;;;basse;missa vi
M;;;des morts;missa de amekukuwo ta
M;mesure;f;;dzidzenu, agbososgme, dzidzeti, susu
M;mesurer;vt;;dzidzé nu, susu, da ka
M;;;(quantité);do nu, susu nu
M;;;une chambre;dzidze hig
M;;;un champ;dzidze anyigba
M;;;(en arpentant);dzidze nu kple aîo, tsa nu îe didime
M;;;du riz;dzidze mglu, do mglu
M;métal;m;;ga
M;métairie;f;;agblekoîe
M;métayage;m;;anyigbagege
M;métayer;m;;anyigbagela
M;métempsycose;f;;amedzgdzo, ametgtro
M;météore;m;;gletivi si dze anyi
M;métier;m;;adanuwgwg
M;métis;m;;ame dzë, yevuvi
M;mètre;m;;meta, (dzidzenu)
M;mettre;vt;;do nu, da, tsg nu da di, do anyi
M;;;dessous;de nu nu te (ggme)
M;;;obstacle;he mo na nu
M;;;pied à terre;di le nu dzi
M;;;à l'ancre;da seke
M;;;à bas;bobo nu d'anyi
M;;;en œuvre;tg nu dzi, de asi nuwgwg me
M;;;à fin;wu nu nu, tso nu nu, de mi
M;;;son cheval au galop;do du so
M;;;q. au hasard de . . .;blé ame de haha me
M;;;qc. au jour;de nu de go, he nya va ke toe me
M;;;à l'épée à la main;dzi yi
M;;;le feu à la maison;to dzo ho
M;;;au inonde;dzi vi
M;;;à mort;wu ame
M;;;à nu;de nu di, de amamâ
M;;;q. au pied du mur;haha ame
M;;;à point;dzra nu do
M;;;à profit;wo nu nu do, de vi le nu hu
M;;;à prix;bu nu, do asi
M;;;bas;dzi vi (animaux)
M;;;les mains dans les poches;de asi kotoku me
M;;;qc.;dans de me
M;;;d'accord;wo deka
M;;;q. dehors;de ame da, nyâ ame do go
M;;;en avant que ...;ka de nu dzi be
M;;;q. en colère;do dziku na ame
M;;;q. en demeure de payer;lï fe ame
M;;;l'ennemi en furte;nyâ futgwo
M;;;en ordre;do nu, do nuwo teîeteîe
M;;;en prison;de ame gahg me
M;;;bien ensemble;lé avu
M;;;haut;bu ame, do koko na ame
M;meuble;m;;homenuwo, homedonu
M;meubler;vt;;do homenuwo ho me
M;meunier;m;;tetula, wotula
M;meurtre;m;;amewuwu, hlô
M;meurtrier;m;;amewula, amehlôdola
M;miaulement;m;;hohlô abe dadi ene
M;mica;m;;kpe gi ade
M;miche;f;;abolo deka
M;microscobe;m;;ahûhôe esi woa nu wololona de dzi
M;midi;m;;ndo, gedota, dziehe, ga wuieve
M;;;est sonné;ga wuieve îo hoho
M;miel;m;;anyitsi
M;mien;pr;;tonye, nye
M;mignon;m;;ame lolôto
M;milan;m;;hevi gâ ade
M;milieu;m;;titina, dome, dodome
M;militaire;m;;gbadagba, asraîo
M;millième;m;;akpelia
M;millier;m;;akpe deka, ame akpe
M;mille-pieds;m;;duameduavumi
M;million;m;;akpe tefe akpe, akpeakpe
M;mine;f;;tomedowowo, gakuîe
M;miner;vt;;ku nu gome
M;minerai;m;;ga si woîo do me
M;minéral;m;;tomenuwo
M;minet;m;;dadivi
M;mineur;m;;tomedowola
M;mineur;m;;devi, si meho fe 21 hade o
M;ministère;m;;do, si wowona na dzidudu
M;ministre;m;;dzidududowola, miawununola
M;minuit;m;;zâtitina
M;miracle;m;;nukunu, nusêdo
M;mirage;m;;blezi, bleziblezi, luWo
M;mirliton;m;;kpevi
M;miroir;m;;ahûhôe
M;mise;f;;awudodo
M;miséricorde;f;;nublanuikpokpo, amenuveve
M;missel;m;;Missa'gbalê
M;missionnaire;m;;mawunyagblola, missiondowola, mawununola, osoîo, fada
M;mite;f;;nu sue, nyevi, agbagbaWui, botroe, dranu
M;mitiger;vt;;fa nu nu
M;mitraille;f;;ga, tukpe
M;mitrailleuse;f;;dzombulu, asramâ
M;mitre;f;;episkopo îe kuku
M;mixtion;f;;nutoto, toto
M;mixture;f;;atike
M;mobilier;m;;homenuwo
M;mobilisation;f;;dzadzrado na aWawowo
M;mobiliser;vt;;dzra do na awawowo
M;mode;f;;awudodo, mo, nonome
M;modeler;vt;;më nu, do nonome na nu
M;modèle;m;;kpodenu, asifia
M;modération;f;;dokuilélé, evedomesinono, numema-tsiamatsia
M;modérer;vt;;fa nu nu, de nu le nu nu, de nu dzL moderne a egbegbeto, fifito, fifi
M;modestie;f;;\vudodo
M;modifier;vt;;wo nu bubu, tro nu, do li nu
M;moelle;f;;fumemi, futomemi
M;moignon;m;;nu takpo
M;moine;m;;sadagahomenola
M;moineau;m;;atsutsrue, wlê
M;mois;m;;gleti, dzinu
M;moisissure;f;;îufu, dzaîufu
M;moissonner;vt;;ha nu, ne nu
M;moiteur;f;;tsifofo
M;mole;m;;klini
M;molécule;f;;nu suenuio, nu gbagbe
M;molester;vt;;de îu na ame
M;molestation;f;;fudede
M;mollesse;f;;boboenyenye, kuvia
M;mollet;m;;sobo, soboe
M;moment;m;;adabafofo
M;momie;f;;ame kuku fufui
M;monarchie;f;;fiadufe, fiadudu
M;monarque;m;;fia
M;monastère;m;;sadagaho
M;monceau;m;;ha, ko, kolili, adru
M;monde;m;;heheme
M;;;contemporain;mia noli
M;moniteur;m;;nuîiala, nuhlôla
M;monnayage;m;;gawowo
M;monnayer;vt;;ta ga, wo ga
M;monnayeur;m;;gatala, gawola
M;monocle;m;;tsitsi nku deke
M;monogame;m;;srôdekadela
M;monstre;m;;busunu, nu klitsu, nu gliga
M;mont;m;;to
M;montagnard;m;;tometo, todzinola
M;montagne;f;;to. ' chaîne de-s togbeka
M;montant;m;;hehlême
M;;;en voiture;do tasiadam
M;;;à cheval;do so, de so dzi
M;;;à un arbre;lia ati
M;;;au ciel;yi dziîo
M;;;au trône;no fiazi dzi
M;;;les escaliers;flo atrakpui yi dzi
M;monticule;f;;togbe
M;montrer;vt;;fia nu ame
M;;;qc. du doigt;fia asi nu
M;;;le chemin à q.;fia mo ame, kplo ame do
M;;;du courage;wo kalê
M;monument;m;;nkudoamedzikpe
M;moquerie;f;;îewududu, alomedede
M;moqueur;m;;fewudula, amekola, hehedola
M;moral;m;;nonome nyuie
M;morale;f;;agbenononyuiefiaîia
M;moralité;f;;dokuilélé nyuie, wovvo nyuie
M;morceau;m;;kake, akpa, sonu, dudu, kaka
M;morceler;vt;;ka nu, ne, gbâ nu kakekake
M;mordiller;vt;;ka nu kple adu
M;mordre;vt;;du nu, ka nu (me)
M;morgue;f;;dada, gbagbla
M;moribond;m;;kudoîola
M;mors;m;;so fe numega, nuga
M;morsure;f;;nutoamebi, dudu
M;mort;f;;ku, tsalagatsui, kudzesu
M;;;soudaine;kukpokuku, kudzodzo, kudzi
M;mort;m;;ame kuku
M;mort-gage;m;;awobanu
M;mortier;m;;akalobublu, anyinyanya
M;morue;f;;bakayawo, makaiidzo
M;morve;f;;mîtsi, ahohlô
M;mosquée;f;;mahometogbedohg
M;mot;m;;nya
M;;;d'ordre;nya ledenu
M;;;à -;nyawo deka deka
M;moteur;m;;mô hedokui, mô wadokui, asinu
M;motif;m;;nya îe dzofe
M;motocyclette;f;;dzokeke, motogaso, keke hedokui
M;motte;f;;anyiko, anyiglâ
M;moucheron;m;;tagbatsuvi
M;mouchoir;m;;duku, maleçhilku
M;moudre;vt;;gbâ bli, nyô 'bli, tu wo
M;;;finement;nyô amowo
M;mouette;f;;lêglê, tsâlï
M;mouiller;vt;;de tsi, îo tsi
M;moule;f;;kpodenu, nukonu
M;moule;f;;hotsui, agaga, ga
M;mouleur;m;;numêla
M;mouler;vt;;nyrë hê
M;;;qc.;sur qc
M;moulin;m;;te, wotumô
M;;;à;vent yamô
M;moulinet;m;;nubluti
M;mouliner;vt;;da ka, gbe ka
M;moulure;f;;agba
M;mourant;m;;kudofola
M;;;de mort honteuse;ku ku vlo
M;;;de mort violente;ku wukui, tsi wu me
M;;;de faim;ku le dowuame ta, do wuame wui
M;;;de froid;ku vuvo ku
M;;;martyr;ku de hose ta
M;mousqueton;m;;tu
M;mousse;f;;gbeklo, adru, adiukpla
M;mousse;m;;kalevi
M;moustache;f;;nugee, nufu
M;moustique;m;;mû, tuilï, aîole
M;moustiquaire;f;;mûdo
M;moût;m;;kutsetseha, aha
M;moutarde;f;;wumbe veve, tsotsi
M;mouton;m;;alêtsu, agbo
M;mouvement;m;;wawa
M;mouvoir;v;;wa, wuwu
M;moyen;m;;nusi wotsona wga nui, monu
M;moyen-âge;m;;titinanoli
M;moyennant;adv;;to nu me, to nu dzi
M;mucus;m;;ade, ta, mitsi
M;mucosité;f;;ta tsyoyitsyoyi
M;muer;vt;;do li nu, de tsro, tre ge, te wu
M;muet;m;;mumû, adetututo
M;mugissement;m;;gbetete, gbedede
M;muguet;m;;sefoîo gi ade
M;mulâtre;m;;mulato, yevuvi, ame dze
M;mule;f;;lâdisono
M;mulet;m;;lâdiso, tedzidiso
M;multiplier;vt;;wo teîe, lolo de dzi
M;multitude;f;;ha, ame gedewo
M;municipalité;f;;dumegâwo
M;munir;vt;;do nu na ame, na nu ame
M;munition;f;;awawonuwo : tu, du
M;mur;m;;gli
M;;;en;pierres kpegli
M;murer;vt;;do gli, do kpe
M;mûrir;vt;;di
M;murmure;m;;liwiliWilili
M;murmurer;vt;;li liWili\vi
M;muscle;m;;lâkoe, lâmeka
M;museau;m;;nuti, là îe nu
M;musée;m;;nukpoîe
M;musicien;m;;sankuîola, kpekula
M;musique;f;;sankuîoîo, hadzidzi
M;mutiler;vt;;lâ nu, la nu da, vuvu nutilâ na ame
M;mutin;m;;aglâdzela
M;mutiner;vt;;de zi amewo dome
M;myriade;f;;agbososo gâ
M;mystère;m;;nugagla
M;mythe;m;;gli, hodada, drû
N;mythologie;f;;trônutinya
N;nacre;f;;kpe hoasi
N;;;(des objets);zo tsi dzi, de tsi nu
N;;;sur les flots;nyi di
N;nageur;m;;tsifula
N;naguère;adv;;tsâ, nyitso
N;naïf;adj;;manyade, abuneio
N;nain;m;;ame kpui, akotia, gezele
N;naissance;f;;dzidzi, dzodzome
N;;;du jour;nu, nukeke
N;nard;m;;ami sisi, ami wewêe
N;narrateur;m;;nyagblola
N;narration;f;;nyagbogblo, glitoto
N;narrer;vt;;to gli, ka nya ta, gblo nya fia
N;nasaliser;vt;;gbâ dze, do notimegbe
N;naseau;m;;lâwo îe notido
N;natif;m;;anyigbadzito, dumevi, kofevi
N;nation;f;;duko
N;natte;f;;aba
N;natter;vt;;lô nu de nu me
N;;;les cheveux;fo da
N;nattier;m;;abalôla
N;nature;f;;dzodzome, nonome
N;naturel;m;;dzodzome
N;naufrage;m;;wunyonyrô, Wugbagbâ
N;nausée;f;;nunyô, dzigbototo
N;nautonier;m;;\vudola
N;navet;m;;avadze
N;navette;f;;kotokloboze, lifize
N;navigateur;m;;wudola
N;navigation;f;;fudzizozo, todzizozo
N;navire;m;;vvu
N;;;de;guerre awawu
N;navrer;vt;;ve dome na ame
N;néanmoins;adv;;gake hâ, to egbo hâ
N;néant;m;;yakanu, naneke
N;;;à;la vie agbemenu
N;nécessité;f;;hiahiâ, ziaziâ, vevienyenye
N;nécromancien;m;;noliyola
N;nécromancie;f;;rioliyoyo
N;nef;f;;hosetowo noîe le mawuho me
N;négation;f;;gbegbe
N;négligence;f;;nudedi
N;négliger;vt;;de nu di, do kpo nuwowo
N;négoce;m;;asitsatsa
N;négociant;m;;asitsala
N;négociation;f;;asitsatsa, nyadodro
N;négocier;vt;;+ vi tsa asi
N;nègre;m;;négresse f ame yibo, ameyi
N;négrillon;m;;devi yibo, deviyi, ameyibovi
N;neige;f;;tsiwo, sno
N;néophyte;m;;kristoto si ho Mawutsideta eteîe nie-dzidzi o
N;nerf;m;;lâmeka
N;nettoyer;vt;;klo, tutu, sia nu, kplo nu nu, sisi nu
N;nettoyage;m;;nutikoklo, siasia, kpokplo
N;neutralité;f;;akpadekevomemano, evedome
N;neuvaine;f;;nkeke asieke gbedododa, novina
N;neveu;m;;nyruiyovi, togâyovi
N;nez;m;;noti
N;niais;m;;bometsila, movito, abuneto
N;niaiserie;f;;lânu, yakanu, movidzodzo
N;nickel;m;;ga gi
N;nid;m;;ato
N;nièce;f;;togâyovi, todiayovi
N;nier;vt;;sê nu le nu nu, gbe nu, mô nu
N;nigaud;m;;bometsila
N;niveau;m;;dzidzenui
N;niveler;vt;;ta mo, wo nu gladzâ, dzo anyigba
N;noblesse;f;;fomekoko, nkutatowo
N;nœud;m;;akaîo, gboe, kpo, ko, kadeve faire un-sa ko, sa adoboli
N;;;coulant;adoboli
N;;;de fumée;dzoble, zemabi
N;noir;m;;ame yi, ame yibo
N;être-;v;;nyô, le yibo
N;noircir;vt;;nyô nu, wo nu wôano yibo
N;noix;f;;ne. Jîom m riko, nyiko
N;;;de baptême;mawutsideta riko
N;;;générique;dzodzomefiariko
N;nomade;m;;lânyila tsatsa
N;nombre;m;;bubunu, hehlême, hehlênya
N;nombril;m;;îoîolï
N;nomenclature;f;;rikoyogbalê
N;nomination;f;;dodo, yoyo, hkoyoyo
N;nommer;vt;;do ame
N;;;q. roi;do ame abe fia ene
N;non;adv;;o, ao, dabi, gbede, kpao
N;nonagénaire;m;;ame si ho îe blaasieke
N;nonce;m;;papa îe ame dodp
N;nonchalance;f;;riudede, kuviawowo
N;nonobstant;prép;;to egbo hâ
N;nord;m;;wègo
N;nord-est;m;;wègo-gedzeîe
N;nord-ouest;m;;wègo-getodoîe
N;norme;f;;dodo, sé
N;notable;m;;dumegâ, amenkuta, bùbume
N;notaire;m;;sényala
N;notamment;adv;;vevieto, gobï
N;noter;vt;;de dzesi nu, nlô nu di, se nu
N;notion;f;;gomesese, nunyanya
N;notification;f;;dudodo na ame, nyatakaka
N;notifier;vt;;ka nya ta, gblo nya na ame
N;notoriété;f;;dudede. Notre-Dame Mia No : Maria, Mia-Dada. Notre-Seigneur Mia Aîeto : Yesu-Kristo
N;nouer;vt;;bla nu, tsi nu, sa nu, îo nu
N;nourrice;f;;vitsola, nonala
N;nourrir;vt;;nyi ame, nyrô ame, na nuldudu ame
N;nourrisson;m;;vi si woho dzi, vidzï
N;nourriture;f;;nududu, amenyinu, nunyi, nuyiame
N;nouveauté;f;;nu yeye, nya yeye
N;nouvelle;f;;nya yeye, nyadzodzo, dudodo
N;;;funeste;dudodo vôe
N;nouvellement;adv;;nyitso
N;novembre;m;;novemba, (gleti wuidekelia)
N;novice;m;;nusrôla
N;noviciat;m;;nusrôîe, dodokpogi
N;noyer;vt;;wu ame de tp me, nyrô ame
N;noyau;m;;ku, nuku
N;nuage;m;;lilikpo, srô
N;nudité;f;;amâdede, amamânono
N;nue;f;;lïlïkpo
N;nuire;vt;;gblê nu na ame, wo nu vevi ame
N;nuit;f;;zâ
N;;;profonde;zâ gâ
N;nullité;f;;yakanono, yakafiu
N;numéraire;m;;ga, ho, hotsui
N;numération;f;;hehlême
N;numéro;m;;hehlême
N;;;100;afodzi, kpoha
N;numéroter;vt;;de hehlêdzesiwo nu nu
O;nuque;f;;kofutikpefe, kowume, ta\vume
O;obéissance;f;;tododo, nyadziwowo, amegbesese
O;objet;m;;nu, nya
O;;;précieux;nuhoasi
O;obliger;vt;;zi ame dzi, îo ame de nu nu
O;;;q.;wo domenyonu na ame, wo nu na ame
O;oblitérer;vt;;ta nu
O;s'obscurcir;v;;tsyô, do viviti, do bubu
O;obséder;vt;;de îu na ame (abe gbogbo vôdi ene)
O;observation;f;;nkulélé de nu nu, tododo, nuhghlô
O;observer;vt;;lé nku de nu nu, kpg dzesi, wo de nu dzi
O;;;une coutume;nyi kg
O;;;q.;de ha na ame, dzo ame nu
O;;;les lois de Dieu;wo de Mawu îe séwo dzi
O;obstacle;m;;nukikli, mghehe, mghenu, kuhee
O;obstination;f;;tamesese, kglialia, tosesê
O;s'obstiner;v;;lia
O;obstruction;f;;mohehe
O;obtenir;vt;;ho nu, su nu, dzi
O;;;par ses prières;ho nu to kukudede me
O;obus;m;;tukpe gâ
O;occasionner;vt;;na be
O;occident;m;;getodoîe
O;occuper;vt;;do do na ame
O;;;une ville;hg du
O;;;un lieu;ng anyi, ng tefe
O;;;un emploi;du, wg dg
O;occurence;f;;nyadzgdzo, asinu
O;océan;m;;atsiafu
O;octobre;m;;oktoba, (gleti ewolia)
O;octroyer;vt;;lô de nya dzi, na mo, na nu
O;oculiste;m;;nkutikewgla
O;odeur;f;;wewê
O;odorat;m;;WeWe
O;œsophage;m;;vehlo
O;œuf;m;;azi
O;œuvre;f;;do, dowowo
O;offense;f;;amedzidada, vodada, adonyagbogblo
O;offenser;vt;;da vo de ame nu, gblo adonya de ame nu
O;;;Dieu;wo nuvô da vo de Mawu nu
O;s'offenser;v;;bu nu vô, do domedzui
O;offensive;f;;awakpekpe
O;offertoire;m;;vôsasâ, offertorio
O;office;m;;do, dowoîe
O;officiant;m;;Mawuinunola si le subosubo wonu officiel a dziduduto
O;officier;m;;asafohlï
O;officier;vt;;wo missa, wo subosubo
O;officine;f;;dowoho
O;offrande;f;;vcsânu, numemê, nudzodzg
